"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   8.75388259888E+01   1.03529998779E+02  W2_02051991 
   8.72805709839E+01   1.03349998474E+02  W2_03051991 
   8.71657104492E+01   1.05319999695E+02  W2_03181991 
   8.71482543945E+01   1.05910003662E+02  W2_03201991 
   8.71395034790E+01   1.06510002136E+02  W2_03211991 
   8.71047363281E+01   1.07160003662E+02  W2_03251991 
   8.70356597900E+01   1.07629997253E+02  W2_04021991 
   8.69750747681E+01   1.07699996948E+02  W2_04091991 
   8.68969879150E+01   1.07559997559E+02  W2_04181991 
   8.67394104004E+01   1.07550003052E+02  W2_05061991 
   8.66532363892E+01   1.07529998779E+02  W2_05161991 
   8.65939788818E+01   1.07480003357E+02  W2_05231991 
   8.65357589722E+01   1.07489997864E+02  W2_05301991 
   8.64784774780E+01   1.07480003357E+02  W2_06061991 
   8.63677368164E+01   1.07319999695E+02  W2_06201991 
   8.62517776489E+01   1.07209999084E+02  W2_07051991 
   8.60198364258E+01   1.07010002136E+02  W2_08061991 
   8.58264541626E+01   1.06839996338E+02  W2_09041991 
   8.56520385742E+01   1.06709999084E+02  W2_10021991 
   8.53928070068E+01   1.06540000916E+02  W2_11151991 
   8.52609024048E+01   1.06440002441E+02  W2_12091991 
   8.51472549438E+01   1.06550003052E+02  W2_12311991 
   8.51181640625E+01   1.06589996338E+02  W2_01061992 
   8.50123062134E+01   1.06360000610E+02  W2_02051992 
   8.49157028198E+01   1.07970001221E+02  W2_03021992 
   8.48752593994E+01   1.05430000305E+02  W2_03121992 
   8.47860336304E+01   1.07889999390E+02  W2_04021992 
   8.46293792725E+01   1.07550003052E+02  W2_05081992 
   8.44817733765E+01   1.07360000610E+02  W2_06091992 
   8.43508071899E+01   1.07260002136E+02  W2_07071992 
   8.41943511963E+01   1.07099998474E+02  W2_08101992 
   8.40570602417E+01   1.06870002747E+02  W2_09101992 
   8.38917694092E+01   1.06339996338E+02  W2_10191992 
   8.37947692871E+01   1.06069999695E+02  W2_11111992 
   8.37098388672E+01   1.05800003052E+02  W2_12021992 
   8.36055145264E+01   1.05629997253E+02  W2_12291992 
   8.35827865601E+01   1.06629997253E+02  W2_01041993 
   8.35452651978E+01   1.08459999084E+02  W2_01141993 
   8.35041198730E+01   1.08519996643E+02  W2_01251993 
   8.33739013672E+01   1.08599998474E+02  W2_03031993 
   8.32730255127E+01   1.08000000000E+02  W2_04021993 
   8.31611633301E+01   1.07639999390E+02  W2_05041993 
   8.30356369019E+01   1.07559997559E+02  W2_06091993 
   8.29643554688E+01   1.07290000916E+02  W2_06291993 
   8.28613967896E+01   1.07129997253E+02  W2_07281993 
   8.27464675903E+01   1.06809997559E+02  W2_08301993 
   8.26460800171E+01   1.06339996338E+02  W2_09291993 
   8.25334548950E+01   1.05830001831E+02  W2_11021993 
   8.24486007690E+01   1.06010002136E+02  W2_11291993 
   8.23363418579E+01   1.05430000305E+02  W2_01061994 
   8.23180847168E+01   1.05349998474E+02  W2_01201994 
   8.22665786743E+01   1.07379997253E+02  W2_02231994 
   8.22094268799E+01   1.07300003052E+02  W2_03231994 
   8.21412277222E+01   1.07209999084E+02  W2_04271994 
   8.20705337524E+01   1.07190002441E+02  W2_05281994 
   8.19831085205E+01   1.06730003357E+02  W2_06291994 
   8.18992309570E+01   1.06379997253E+02  W2_07271994 
   8.17979888916E+01   1.05650001526E+02  W2_08301994 
   8.17149581909E+01   1.05019996643E+02  W2_09281994 
   8.16414260864E+01   1.04569999695E+02  W2_10241994 
   8.15418930054E+01   1.04059997559E+02  W2_11291994 
   8.14665145874E+01   1.03680000305E+02  W2_12291994 
   8.14030532837E+01   1.08290000916E+02  W2_01251995 
   8.13338394165E+01   1.07720001221E+02  W2_02271995 
   8.13063659668E+01   1.09050003052E+02  W2_03151995 
   8.12805938721E+01   1.08819999695E+02  W2_03291995 
   8.12223968506E+01   1.08139999390E+02  W2_04261995 
   8.11390533447E+01   1.07970001221E+02  W2_05301995 
   8.10618133545E+01   1.07819999695E+02  W2_06301995 
   8.09910812378E+01   1.07519996643E+02  W2_07281995 
   8.08940658569E+01   1.07489997864E+02  W2_09051995 
   8.08218841553E+01   1.07459999084E+02  W2_10051995 
   8.07604675293E+01   1.07430000305E+02  W2_10311995 
   8.06996917725E+01   1.07419998169E+02  W2_11271995 
   8.06430587769E+01   1.07550003052E+02  W2_12261995 
   8.05825347900E+01   1.08250000000E+02  W2_02061996 
   8.05536270142E+01   1.08459999084E+02  W2_02281996 
   8.05000839233E+01   1.08389999390E+02  W2_03291996 
   8.04335632324E+01   1.07720001221E+02  W2_04291996 
   8.02931137085E+01   1.07339996338E+02  W2_07011996 
   8.02407302856E+01   1.07250000000E+02  W2_07251996 
   8.01657485962E+01   1.07089996338E+02  W2_08291996 
   8.01044311523E+01   1.07059997559E+02  W2_09271996 
   8.00304870605E+01   1.07089996338E+02  W2_11011996 
   7.99951019287E+01   1.07180000305E+02  W2_11181996 
   7.99890213013E+01   1.07230003357E+02  W2_11211996 
   7.99870071411E+01   1.07239997864E+02  W2_11221996 
   7.99810028076E+01   1.07279998779E+02  W2_11251996 
   7.99790573120E+01   1.07279998779E+02  W2_11261996 
   7.99753341675E+01   1.07300003052E+02  W2_11281996 
   7.99716567993E+01   1.07330001831E+02  W2_11301996 
   7.99698257446E+01   1.07309997559E+02  W2_12011996 
   7.99661941528E+01   1.07319999695E+02  W2_12031996 
   7.99628143311E+01   1.07349998474E+02  W2_12051996 
   7.99582519531E+01   1.07379997253E+02  W2_12081996 
   7.99554519653E+01   1.07389999390E+02  W2_12101996 
   7.99540481567E+01   1.07870002747E+02  W2_12111996 
   7.99512557983E+01   1.07860000610E+02  W2_12131996 
   7.99470977783E+01   1.07790000916E+02  W2_12161996 
   7.99443206787E+01   1.07720001221E+02  W2_12181996 
