Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
    16  CA.gg15   1.00  11-Oct-2000     05-Jan-2001   O        87         2.82
    16  CA.gg15   1.00  06-Jan-2001     08-Jan-2001   U         3         0.99
    16  CA.gg15   1.00  09-Jan-2001     21-May-2001   O       133         9.48
    16  CA.gg15   1.00  22-May-2001     30-Oct-2001   U       162         0.31
    16  CA.gg15   1.00  31-Oct-2001     02-Nov-2001   O         3         1.15
    16  CA.gg15   1.00  03-Nov-2001     12-Nov-2001   U        10         0.76
    16  CA.gg15   1.00  13-Nov-2001     17-May-2002   O       186         5.88
    16  CA.gg15   1.00  18-May-2002     20-May-2002   U         3         0.95
    16  CA.gg15   1.00  21-May-2002     26-May-2002   O         6         1.10
    16  CA.gg15   1.00  27-May-2002     07-Nov-2002   U       165         0.27
    16  CA.gg15   1.00  08-Nov-2002     05-Jun-2003   O       210         9.10
    16  CA.gg15   1.00  06-Jun-2003     31-Oct-2003   U       148         0.26
    16  CA.gg15   1.00  01-Nov-2003     27-Apr-2004   O       179         8.38
    16  CA.gg15   1.00  28-Apr-2004     17-Oct-2004   U       173         0.31
    16  CA.gg15   1.00  18-Oct-2004     08-Jun-2005   O       234         9.73
    16  CA.gg15   1.00  10-Jun-2005     16-Jun-2005   O         7         1.07
    16  CA.gg15   1.00  17-Jun-2005     09-Nov-2005   U       146         0.35
    16  CA.gg15   1.00  10-Nov-2005     17-Nov-2005   O         8         1.26
    16  CA.gg15   1.00  18-Nov-2005     29-Nov-2005   U        12         0.90
    16  CA.gg15   1.00  30-Nov-2005     19-Jun-2006   O       202        10.66
    16  CA.gg15   1.00  20-Jun-2006     12-Nov-2006   U       146         0.37
    16  CA.gg15   1.00  15-Nov-2006     13-May-2007   O       180         4.13
    16  CA.gg15   1.00  14-May-2007     23-Sep-2007   U       133         0.26
    16  CA.gg15   1.00  24-Sep-2007     25-Sep-2007   O         2         1.16
    16  CA.gg15   1.00  26-Sep-2007     12-Oct-2007   U        17         0.82
    16  CA.gg15   1.00  13-Oct-2007     01-Nov-2007   O        20         1.49
    16  CA.gg15   1.00  02-Nov-2007     07-Dec-2007   U        36         0.84
    16  CA.gg15   1.00  08-Dec-2007     06-May-2008   O       151        10.10
    16  CA.gg15   1.00  07-May-2008     03-Nov-2008   U       181         0.28
    16  CA.gg15   1.00  04-Nov-2008     16-May-2009   O       194         6.55
    16  CA.gg15   1.00  17-May-2009     13-Oct-2009   U       150         0.29
    16  CA.gg15   1.00  14-Oct-2009     11-Jun-2010   O       241         7.91
    16  CA.gg15   1.00  12-Jun-2010     25-Oct-2010   U       136         0.34
    16  CA.gg15   1.00  26-Oct-2010     02-Jul-2011   O       250         7.07
    16  CA.gg15   1.00  03-Jul-2011     04-Oct-2011   U        94         0.35
    16  CA.gg15   1.00  05-Oct-2011     28-Dec-2011   O        85         2.53
    16  CA.gg15   1.00  29-Dec-2011     21-Jan-2012   U        24         0.79
    16  CA.gg15   1.00  22-Jan-2012     15-May-2012   O       115         6.36
    16  CA.gg15   1.00  16-May-2012     22-Oct-2012   U       160         0.28
    16  CA.gg15   1.00  23-Oct-2012     26-Oct-2012   O         4         1.11
    16  CA.gg15   1.00  27-Oct-2012     08-Nov-2012   U        13         0.72
    16  CA.gg15   1.00  09-Nov-2012     22-Apr-2013   O       165         6.13
    16  CA.gg15   1.00  23-Apr-2013     29-Oct-2013   U       190         0.14
    16  CA.gg15   1.00  30-Oct-2013     31-Oct-2013   O         2         1.12
    16  CA.gg15   1.00  01-Nov-2013     20-Nov-2013   U        20         0.68
    16  CA.gg15   1.00  21-Nov-2013     24-Dec-2013   O        34         1.54
    16  CA.gg15   1.00  25-Dec-2013     03-Feb-2014   U        41         0.57
    16  CA.gg15   1.00  04-Feb-2014     12-May-2014   O        98         6.30
    16  CA.gg15   1.00  13-May-2014     20-May-2014   U         8         0.61
    16  CA.gg15   1.00  22-May-2014     30-Sep-2014   U       132         0.09
    16  CA.gg15   1.00  01-Oct-2014     01-Oct-2015   O       366       131.45
    14  CL.gg13   1.00  02-Oct-1991     06-Oct-1991   U         5         0.11
    14  CL.gg13   1.00  07-Oct-1991     21-Oct-1991   O        15         2.47
    14  CL.gg13   1.00  22-Oct-1991     26-Oct-1991   U         5         0.78
    14  CL.gg13   1.00  27-Oct-1991     10-Nov-1991   O        15         2.76
    14  CL.gg13   1.00  11-Nov-1991     18-Nov-1991   U         8         0.74
    14  CL.gg13   1.00  19-Nov-1991     26-Nov-1991   O         8         1.48
    14  CL.gg13   1.00  27-Nov-1991     08-Dec-1991   U        12         0.67
    14  CL.gg13   1.00  09-Dec-1991     11-Dec-1991   O         3         1.29
    14  CL.gg13   1.00  12-Dec-1991     20-Dec-1991   U         9         0.76
    14  CL.gg13   1.00  21-Dec-1991     22-Dec-1991   O         2         1.12
    14  CL.gg13   1.00  23-Dec-1991     28-Dec-1991   U         6         0.78
    14  CL.gg13   1.00  29-Dec-1991     04-Jun-1992   O       159        22.48
    14  CL.gg13   1.00  05-Jun-1992     30-Oct-1992   U       148         0.20
    14  CL.gg13   1.00  31-Oct-1992     07-Nov-1992   O         8         1.98
    14  CL.gg13   1.00  08-Nov-1992     03-Dec-1992   U        26         0.52
    14  CL.gg13   1.00  04-Dec-1992     27-Jun-1993   O       206        37.86
    14  CL.gg13   1.00  28-Jun-1993     11-Nov-1993   U       137         0.22
    14  CL.gg13   1.00  12-Nov-1993     27-Nov-1993   O        16         5.41
    14  CL.gg13   1.00  29-Nov-1993     30-Dec-1993   O        32         3.33
    14  CL.gg13   1.00  31-Dec-1993     07-Jan-1994   U         8         0.82
    14  CL.gg13   1.00  08-Jan-1994     11-Jan-1994   O         4         1.15
    14  CL.gg13   1.00  12-Jan-1994     24-Jan-1994   U        13         0.66
    14  CL.gg13   1.00  25-Jan-1994     14-Jun-1994   O       141         8.55
    14  CL.gg13   1.00  15-Jun-1994     24-Sep-1994   U       102         0.23
    14  CL.gg13   1.00  26-Sep-1994     05-Oct-1994   U        10         0.54
    14  CL.gg13   1.00  06-Oct-1994     17-Oct-1994   O        12         3.27
    14  CL.gg13   1.00  18-Oct-1994     07-Nov-1994   U        21         0.54
    14  CL.gg13   1.00  08-Nov-1994     26-Jul-1995   O       261        33.11
    14  CL.gg13   1.00  27-Jul-1995     12-Dec-1995   U       139         0.24
    14  CL.gg13   1.00  13-Dec-1995     27-Jun-1996   O       198        19.71
    14  CL.gg13   1.00  28-Jun-1996     26-Oct-1996   U       121         0.21
    14  CL.gg13   1.00  27-Oct-1996     28-Oct-1996   O         2         1.31
    14  CL.gg13   1.00  30-Oct-1996     12-Nov-1996   O        14         3.11
    14  CL.gg13   1.00  13-Nov-1996     17-Nov-1996   U         5         0.87
    14  CL.gg13   1.00  18-Nov-1996     16-May-1997   O       180        24.74
    14  CL.gg13   1.00  17-May-1997     11-Oct-1997   U       148         0.21
    14  CL.gg13   1.00  13-Oct-1997     11-Nov-1997   U        30         0.45
    14  CL.gg13   1.00  12-Nov-1997     24-Jul-1998   O       255        55.77
    14  CL.gg13   1.00  25-Jul-1998     25-Oct-1998   U        93         0.23
    14  CL.gg13   1.00  26-Oct-1998     31-Oct-1998   O         6         1.54
    14  CL.gg13   1.00  01-Nov-1998     11-Nov-1998   U        11         0.74
    14  CL.gg13   1.00  12-Nov-1998     23-Nov-1998   O        12         2.02
    14  CL.gg13   1.00  25-Nov-1998     27-Nov-1998   O         3         1.06
    14  CL.gg13   1.00  29-Nov-1998     04-Jan-1999   O        37         5.76
    14  CL.gg13   1.00  05-Jan-1999     16-Jan-1999   U        12         0.76
    14  CL.gg13   1.00  17-Jan-1999     24-Jun-1999   O       159        12.82
    14  CL.gg13   1.00  25-Jun-1999     08-Nov-1999   U       137         0.21
    14  CL.gg13   1.00  09-Nov-1999     05-Dec-1999   O        27         2.57
    14  CL.gg13   1.00  06-Dec-1999     16-Jan-2000   U        42         0.59
    14  CL.gg13   1.00  17-Jan-2000     26-Jun-2000   O       162        19.49
    14  CL.gg13   1.00  27-Jun-2000     10-Oct-2000   U       106         0.24
    14  CL.gg13   1.00  11-Oct-2000     24-Oct-2000   O        14         2.98
    14  CL.gg13   1.00  25-Oct-2000     26-Oct-2000   U         2         0.95
    14  CL.gg13   1.00  27-Oct-2000     19-Nov-2000   O        24         3.96
    14  CL.gg13   1.00  20-Nov-2000     15-Dec-2000   U        26         0.73
    14  CL.gg13   1.00  16-Dec-2000     17-Dec-2000   O         2         1.11
    14  CL.gg13   1.00  18-Dec-2000     08-Jan-2001   U        22         0.58
    14  CL.gg13   1.00  09-Jan-2001     18-Jun-2001   O       161        19.00
    14  CL.gg13   1.00  19-Jun-2001     30-Oct-2001   U       134         0.21
    14  CL.gg13   1.00  01-Nov-2001     12-Nov-2001   U        12         0.56
    14  CL.gg13   1.00  13-Nov-2001     30-May-2002   O       199         9.23
    14  CL.gg13   1.00  31-May-2002     07-Nov-2002   U       161         0.19
    14  CL.gg13   1.00  08-Nov-2002     03-Dec-2002   O        26        10.91
    14  CL.gg13   1.00  04-Dec-2002     08-Dec-2002   U         5         0.89
    14  CL.gg13   1.00  09-Dec-2002     28-Jun-2003   O       202        20.69
    14  CL.gg13   1.00  29-Jun-2003     31-Oct-2003   U       125         0.20
    14  CL.gg13   1.00  01-Nov-2003     24-Nov-2003   O        24         1.87
    14  CL.gg13   1.00  25-Nov-2003     01-Dec-2003   U         7         0.70
    14  CL.gg13   1.00  02-Dec-2003     01-Jun-2004   O       183        19.51
    14  CL.gg13   1.00  02-Jun-2004     17-Oct-2004   U       138         0.21
    14  CL.gg13   1.00  18-Oct-2004     24-Nov-2004   O        38         6.21
    14  CL.gg13   1.00  25-Nov-2004     28-Nov-2004   U         4         0.89
    14  CL.gg13   1.00  29-Nov-2004     04-Dec-2004   O         6         1.18
    14  CL.gg13   1.00  05-Dec-2004     07-Dec-2004   U         3         0.91
    14  CL.gg13   1.00  08-Dec-2004     08-Jul-2005   O       213        30.77
    14  CL.gg13   1.00  09-Jul-2005     10-Nov-2005   U       125         0.22
    14  CL.gg13   1.00  11-Nov-2005     13-Nov-2005   O         3         1.28
    14  CL.gg13   1.00  14-Nov-2005     29-Nov-2005   U        16         0.57
    14  CL.gg13   1.00  30-Nov-2005     12-Jul-2006   O       225        27.72
    14  CL.gg13   1.00  13-Jul-2006     14-Nov-2006   U       125         0.27
    14  CL.gg13   1.00  15-Nov-2006     04-Dec-2006   O        20         2.70
    14  CL.gg13   1.00  05-Dec-2006     09-Dec-2006   U         5         0.76
    14  CL.gg13   1.00  10-Dec-2006     20-May-2007   O       162         4.46
    14  CL.gg13   1.00  21-May-2007     22-Sep-2007   U       125         0.21
    14  CL.gg13   1.00  23-Sep-2007     24-Sep-2007   O         2         1.30
    14  CL.gg13   1.00  25-Sep-2007     12-Oct-2007   U        18         0.65
    14  CL.gg13   1.00  13-Oct-2007     22-Oct-2007   O        10         1.69
    14  CL.gg13   1.00  23-Oct-2007     07-Dec-2007   U        46         0.47
    14  CL.gg13   1.00  08-Dec-2007     05-Jun-2008   O       181        20.62
    14  CL.gg13   1.00  06-Jun-2008     03-Nov-2008   U       151         0.19
    14  CL.gg13   1.00  04-Nov-2008     23-Nov-2008   O        20         3.05
    14  CL.gg13   1.00  24-Nov-2008     27-Nov-2008   U         4         0.86
    14  CL.gg13   1.00  28-Nov-2008     10-Dec-2008   O        13         1.92
    14  CL.gg13   1.00  11-Dec-2008     13-Dec-2008   U         3         0.80
    14  CL.gg13   1.00  14-Dec-2008     12-Jan-2009   O        30         3.94
    14  CL.gg13   1.00  13-Jan-2009     22-Jan-2009   U        10         0.72
    14  CL.gg13   1.00  23-Jan-2009     11-Jun-2009   O       140        15.26
    14  CL.gg13   1.00  12-Jun-2009     13-Oct-2009   U       124         0.20
    14  CL.gg13   1.00  14-Oct-2009     02-Nov-2009   O        20        12.81
    14  CL.gg13   1.00  03-Nov-2009     29-Nov-2009   U        27         0.56
    14  CL.gg13   1.00  01-Dec-2009     07-Dec-2009   U         7         0.74
    14  CL.gg13   1.00  08-Dec-2009     09-Jul-2010   O       214        23.06
    14  CL.gg13   1.00  10-Jul-2010     25-Oct-2010   U       108         0.26
    14  CL.gg13   1.00  26-Oct-2010     02-Nov-2010   O         8         1.36
    14  CL.gg13   1.00  03-Nov-2010     08-Nov-2010   U         6         0.85
    14  CL.gg13   1.00  09-Nov-2010     16-Nov-2010   O         8         1.70
    14  CL.gg13   1.00  17-Nov-2010     22-Nov-2010   U         6         0.83
    14  CL.gg13   1.00  23-Nov-2010     12-Jul-2011   O       232        18.83
    14  CL.gg13   1.00  13-Jul-2011     04-Oct-2011   U        84         0.26
    14  CL.gg13   1.00  05-Oct-2011     22-Oct-2011   O        18         3.84
    14  CL.gg13   1.00  23-Oct-2011     08-Nov-2011   U        17         0.68
    14  CL.gg13   1.00  09-Nov-2011     06-Dec-2011   O        28         2.19
    14  CL.gg13   1.00  07-Dec-2011     21-Jan-2012   U        46         0.42
    14  CL.gg13   1.00  22-Jan-2012     11-Jun-2012   O       142         7.42
    14  CL.gg13   1.00  12-Jun-2012     22-Oct-2012   U       133         0.21
    14  CL.gg13   1.00  23-Oct-2012     25-Oct-2012   O         3         1.06
    14  CL.gg13   1.00  26-Oct-2012     08-Nov-2012   U        14         0.56
    14  CL.gg13   1.00  09-Nov-2012     14-Nov-2012   O         6         1.53
    14  CL.gg13   1.00  15-Nov-2012     16-Nov-2012   U         2         0.94
    14  CL.gg13   1.00  17-Nov-2012     04-May-2013   O       169        10.52
    14  CL.gg13   1.00  05-May-2013     29-Oct-2013   U       178         0.16
    14  CL.gg13   1.00  30-Oct-2013     31-Oct-2013   O         2         1.47
    14  CL.gg13   1.00  01-Nov-2013     20-Nov-2013   U        20         0.51
    14  CL.gg13   1.00  21-Nov-2013     26-Nov-2013   O         6         1.80
    14  CL.gg13   1.00  27-Nov-2013     07-Dec-2013   U        11         0.72
    14  CL.gg13   1.00  08-Dec-2013     12-Dec-2013   O         5         2.09
    14  CL.gg13   1.00  13-Dec-2013     03-Feb-2014   U        53         0.31
    14  CL.gg13   1.00  04-Feb-2014     20-Feb-2014   O        17         2.57
    14  CL.gg13   1.00  21-Feb-2014     27-Feb-2014   U         7         0.76
    14  CL.gg13   1.00  28-Feb-2014     23-Mar-2014   O        24        12.99
    14  CL.gg13   1.00  24-Mar-2014     27-Mar-2014   U         4         0.91
    14  CL.gg13   1.00  28-Mar-2014     08-May-2014   O        42         2.84
    14  CL.gg13   1.00  09-May-2014     03-Nov-2014   U       179         0.17
    14  CL.gg13   1.00  04-Nov-2014     19-Nov-2014   O        16         3.48
    14  CL.gg13   1.00  20-Nov-2014     21-Nov-2014   U         2         0.96
    14  CL.gg13   1.00  23-Nov-2014     24-Nov-2014   U         2         0.91
    14  CL.gg13   1.00  25-Nov-2014     26-Nov-2014   O         2         1.24
    14  CL.gg13   1.00  27-Nov-2014     01-Dec-2014   U         5         0.85
    14  CL.gg13   1.00  02-Dec-2014     04-Jun-2015   O       185         8.27
    14  CL.gg13   1.00  05-Jun-2015     01-Oct-2015   U       119         0.54
    56  CR_blw_PI.gg62   1.00  03-Oct-1991     29-Dec-1999   O      3010       103.41
    56  CR_blw_PI.gg62   1.00  30-Dec-1999     02-Jan-2000   U         4         0.92
    56  CR_blw_PI.gg62   1.00  03-Jan-2000     30-Oct-2005   O      2128        76.59
    56  CR_blw_PI.gg62   1.00  31-Oct-2005     06-Nov-2005   U         7         0.37
    56  CR_blw_PI.gg62   1.00  08-Nov-2005     09-Nov-2005   U         2         0.34
    56  CR_blw_PI.gg62   1.00  10-Nov-2005     17-Oct-2010   O      1803        72.02
    56  CR_blw_PI.gg62   1.00  19-Oct-2010     28-Jul-2014   O      1379        43.53
    56  CR_blw_PI.gg62   1.00  29-Jul-2014     03-Aug-2014   U         6         0.90
    56  CR_blw_PI.gg62   1.00  04-Aug-2014     01-Oct-2015   O       424       192.15
     9  DJ.gg8   1.00  02-Oct-1991     06-Oct-1991   U         5         0.00
     9  DJ.gg8   1.00  07-Oct-1991     08-Jul-1992   O       276       147.14
     9  DJ.gg8   1.00  09-Jul-1992     21-Oct-1992   U       105         0.26
     9  DJ.gg8   1.00  22-Oct-1992     23-Oct-1992   O         2         1.45
     9  DJ.gg8   1.00  24-Oct-1992     30-Oct-1992   U         7         0.83
     9  DJ.gg8   1.00  31-Oct-1992     31-Jul-1993   O       274       262.40
     9  DJ.gg8   1.00  01-Aug-1993     04-Aug-1993   U         4         0.53
     9  DJ.gg8   1.00  05-Aug-1993     15-Aug-1993   O        11         1.33
     9  DJ.gg8   1.00  16-Aug-1993     18-Oct-1993   U        64         0.69
     9  DJ.gg8   1.00  20-Oct-1993     11-Nov-1993   U        23         0.58
     9  DJ.gg8   1.00  12-Nov-1993     10-Aug-1994   O       272        63.16
     9  DJ.gg8   1.00  11-Aug-1994     24-Sep-1994   U        45         0.71
     9  DJ.gg8   1.00  25-Sep-1994     02-Oct-1995   O       373       224.41
     9  DJ.gg8   1.00  03-Oct-1995     07-Oct-1995   U         5         0.84
     9  DJ.gg8   1.00  08-Oct-1995     08-Aug-1996   O       306       146.42
     9  DJ.gg8   1.00  09-Aug-1996     17-Aug-1996   U         9         0.74
     9  DJ.gg8   1.00  19-Aug-1996     20-Oct-1996   U        63         0.75
     9  DJ.gg8   1.00  21-Oct-1996     24-Jun-1997   O       247       204.44
     9  DJ.gg8   1.00  25-Jun-1997     11-Oct-1997   U       109         0.26
     9  DJ.gg8   1.00  12-Oct-1997     01-Nov-1997   O        21         1.81
     9  DJ.gg8   1.00  02-Nov-1997     08-Nov-1997   U         7         0.76
     9  DJ.gg8   1.00  09-Nov-1997     06-Sep-1998   O       302       412.70
     9  DJ.gg8   1.00  07-Sep-1998     08-Sep-1998   U         2         0.78
     9  DJ.gg8   1.00  09-Sep-1998     03-Aug-1999   O       329        71.91
     9  DJ.gg8   1.00  05-Aug-1999     22-Aug-1999   O        18         1.17
     9  DJ.gg8   1.00  23-Aug-1999     10-Sep-1999   U        19         0.90
     9  DJ.gg8   1.00  11-Sep-1999     13-Sep-1999   O         3         1.03
     9  DJ.gg8   1.00  15-Sep-1999     26-Sep-1999   O        12         1.06
     9  DJ.gg8   1.00  27-Sep-1999     02-Oct-1999   U         6         0.97
     9  DJ.gg8   1.00  03-Oct-1999     07-Oct-1999   O         5         1.05
     9  DJ.gg8   1.00  08-Oct-1999     19-Oct-1999   U        12         0.89
     9  DJ.gg8   1.00  21-Oct-1999     23-Oct-1999   U         3         0.96
     9  DJ.gg8   1.00  24-Oct-1999     01-Nov-1999   O         9         1.18
     9  DJ.gg8   1.00  02-Nov-1999     03-Nov-1999   U         2         0.96
     9  DJ.gg8   1.00  04-Nov-1999     02-Aug-2000   O       273       121.81
     9  DJ.gg8   1.00  05-Aug-2000     06-Aug-2000   U         2         0.88
     9  DJ.gg8   1.00  07-Aug-2000     08-Aug-2000   O         2         1.01
     9  DJ.gg8   1.00  09-Aug-2000     21-Aug-2000   U        13         0.95
     9  DJ.gg8   1.00  22-Aug-2000     23-Aug-2000   O         2         1.05
     9  DJ.gg8   1.00  24-Aug-2000     28-Aug-2000   U         5         0.96
     9  DJ.gg8   1.00  29-Aug-2000     30-Aug-2000   O         2         1.01
     9  DJ.gg8   1.00  31-Aug-2000     02-Sep-2000   U         3         0.98
     9  DJ.gg8   1.00  03-Sep-2000     08-Sep-2000   O         6         1.32
     9  DJ.gg8   1.00  10-Sep-2000     13-Sep-2000   O         4         1.09
     9  DJ.gg8   1.00  14-Sep-2000     06-Oct-2000   U        23         0.84
     9  DJ.gg8   1.00  07-Oct-2000     04-Aug-2001   O       302       121.99
     9  DJ.gg8   1.00  05-Aug-2001     19-Aug-2001   U        15         0.86
     9  DJ.gg8   1.00  20-Aug-2001     21-Aug-2001   O         2         1.09
     9  DJ.gg8   1.00  22-Aug-2001     26-Sep-2001   U        36         0.80
     9  DJ.gg8   1.00  30-Sep-2001     09-Oct-2001   U        10         0.87
     9  DJ.gg8   1.00  11-Oct-2001     17-Oct-2001   U         7         0.84
     9  DJ.gg8   1.00  18-Oct-2001     08-Jul-2002   O       264        85.61
     9  DJ.gg8   1.00  09-Jul-2002     21-Sep-2002   U        75         0.46
     9  DJ.gg8   1.00  23-Sep-2002     07-Nov-2002   U        46         0.59
     9  DJ.gg8   1.00  08-Nov-2002     18-Aug-2003   O       284       173.91
     9  DJ.gg8   1.00  19-Aug-2003     30-Oct-2003   U        73         0.66
     9  DJ.gg8   1.00  31-Oct-2003     19-Jul-2004   O       263       143.57
     9  DJ.gg8   1.00  20-Jul-2004     17-Oct-2004   U        90         0.50
     9  DJ.gg8   1.00  18-Oct-2004     30-Aug-2005   O       317       214.35
     9  DJ.gg8   1.00  31-Aug-2005     01-Sep-2005   U         2         0.94
     9  DJ.gg8   1.00  02-Sep-2005     29-Sep-2005   O        28         1.60
     9  DJ.gg8   1.00  30-Sep-2005     01-Oct-2005   U         2         0.98
     9  DJ.gg8   1.00  02-Oct-2005     22-Jul-2006   O       294       213.47
     9  DJ.gg8   1.00  23-Jul-2006     25-Jul-2006   U         3         0.92
     9  DJ.gg8   1.00  26-Jul-2006     10-Aug-2006   O        16         2.93
     9  DJ.gg8   1.00  12-Aug-2006     11-Sep-2006   O        31         1.41
     9  DJ.gg8   1.00  12-Sep-2006     14-Sep-2006   U         3         0.85
     9  DJ.gg8   1.00  15-Sep-2006     02-Jul-2007   O       291        29.27
     9  DJ.gg8   1.00  03-Jul-2007     16-Aug-2007   U        45         0.60
     9  DJ.gg8   1.00  18-Aug-2007     22-Sep-2007   U        36         0.30
     9  DJ.gg8   1.00  23-Sep-2007     20-Jun-2008   O       272       158.46
     9  DJ.gg8   1.00  21-Jun-2008     22-Jun-2008   U         2         0.29
     9  DJ.gg8   1.00  23-Jun-2008     09-Jul-2008   O        17         2.02
     9  DJ.gg8   1.00  10-Jul-2008     13-Jul-2008   U         4         0.79
     9  DJ.gg8   1.00  14-Jul-2008     22-Jul-2008   O         9         1.25
     9  DJ.gg8   1.00  23-Jul-2008     24-Jul-2008   U         2         0.89
     9  DJ.gg8   1.00  26-Jul-2008     11-Oct-2008   U        78         0.58
     9  DJ.gg8   1.00  12-Oct-2008     13-Oct-2008   O         2         1.03
     9  DJ.gg8   1.00  14-Oct-2008     03-Nov-2008   U        21         0.81
     9  DJ.gg8   1.00  04-Nov-2008     14-Jul-2009   O       253       100.59
     9  DJ.gg8   1.00  16-Jul-2009     01-Aug-2009   O        17         1.55
     9  DJ.gg8   1.00  02-Aug-2009     13-Oct-2009   U        73         0.54
     9  DJ.gg8   1.00  14-Oct-2009     23-Aug-2010   O       314       163.14
     9  DJ.gg8   1.00  24-Aug-2010     27-Aug-2010   U         4         0.70
     9  DJ.gg8   1.00  28-Aug-2010     01-Sep-2010   O         5         1.43
     9  DJ.gg8   1.00  02-Sep-2010     04-Sep-2010   U         3         0.88
     9  DJ.gg8   1.00  05-Sep-2010     06-Sep-2010   O         2         1.10
     9  DJ.gg8   1.00  08-Sep-2010     24-Sep-2010   O        17         1.12
     9  DJ.gg8   1.00  25-Sep-2010     04-Oct-2010   U        10         0.68
     9  DJ.gg8   1.00  05-Oct-2010     09-Oct-2010   O         5         1.10
     9  DJ.gg8   1.00  10-Oct-2010     17-Oct-2010   U         8         0.79
