Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     1  BL.gg16    5.0  29-Jul-2011     31-Jul-2011   O         3         5.33
     1  BL.gg16    5.0  01-Aug-2011     29-Jun-2012   U       334         0.34
     1  BL.gg16    5.0  30-Jun-2012     08-Aug-2012   O        40         5.24
     1  BL.gg16    5.0  09-Aug-2012     25-Oct-2012   U        78         3.58
     1  BL.gg16    5.0  27-Oct-2012     08-Nov-2012   U        13         4.15
     1  BL.gg16    5.0  09-Nov-2012     02-Dec-2012   O        24         5.16
     1  BL.gg16    5.0  03-Dec-2012     23-May-2013   U       172         0.36
     1  BL.gg16    5.0  24-May-2013     23-Jun-2013   O        31         5.24
     1  BL.gg16    5.0  24-Jun-2013     29-Oct-2013   U       128         2.79
     1  BL.gg16    5.0  30-Oct-2013     31-Oct-2013   O         2         5.03
     1  BL.gg16    5.0  01-Nov-2013     20-Nov-2013   U        20         4.06
     1  BL.gg16    5.0  21-Nov-2013     14-Jan-2014   O        55         5.09
     1  BL.gg16    5.0  15-Jan-2014     04-Feb-2014   U        21         3.57
     1  BL.gg16    5.0  05-Feb-2014     02-Mar-2014   O        26         5.22
     1  BL.gg16    5.0  03-Mar-2014     01-Jun-2014   U        91         0.33
     1  BL.gg16    5.0  02-Jun-2014     21-Jun-2014   O        20         5.23
     1  BL.gg16    5.0  22-Jun-2014     03-Nov-2014   U       135         2.50
     1  BL.gg16    5.0  04-Nov-2014     06-Nov-2014   O         3         5.05
     1  BL.gg16    5.0  07-Nov-2014     12-Jun-2015   U       218         0.34
     1  BL.gg16    5.0  15-Jun-2015     17-Jun-2015   O         3         5.18
     1  BL.gg16    5.0  18-Jun-2015     01-Oct-2015   U       106         2.59
    16  CA.gg15    5.0  02-Oct-1991     19-Oct-1991   O        18        16.40
    16  CA.gg15    5.0  20-Oct-1991     21-Oct-1991   U         2         4.83
    16  CA.gg15    5.0  23-Oct-1991     25-Oct-1991   U         3         4.80
    16  CA.gg15    5.0  26-Oct-1991     07-Nov-1991   O        13         6.92
    16  CA.gg15    5.0  08-Nov-1991     18-Nov-1991   U        11         4.57
    16  CA.gg15    5.0  19-Nov-1991     22-Nov-1991   O         4         5.40
    16  CA.gg15    5.0  23-Nov-1991     28-Dec-1991   U        36         4.08
    16  CA.gg15    5.0  29-Dec-1991     31-Jan-1992   O        34        17.38
    16  CA.gg15    5.0  02-Feb-1992     05-Apr-1992   O        64        15.36
    16  CA.gg15    5.0  06-Apr-1992     08-Dec-1992   U       247         1.99
    16  CA.gg15    5.0  09-Dec-1992     26-Apr-1993   O       139        17.94
    16  CA.gg15    5.0  27-Apr-1993     14-Nov-1993   U       202         2.04
    16  CA.gg15    5.0  15-Nov-1993     21-Nov-1993   O         7         9.66
    16  CA.gg15    5.0  22-Nov-1993     28-Nov-1993   U         7         4.39
    16  CA.gg15    5.0  01-Dec-1993     31-Dec-1993   O        31         7.61
    16  CA.gg15    5.0  01-Jan-1994     25-Jan-1994   U        25         3.84
    16  CA.gg15    5.0  26-Jan-1994     12-Mar-1994   O        46        13.28
    16  CA.gg15    5.0  13-Mar-1994     26-Apr-1994   U        45         3.48
    16  CA.gg15    5.0  27-Apr-1994     24-May-1994   O        28         6.58
    16  CA.gg15    5.0  25-May-1994     14-Nov-1994   U       174         2.22
    16  CA.gg15    5.0  15-Nov-1994     09-Dec-1994   O        25         5.91
    16  CA.gg15    5.0  10-Dec-1994     13-Dec-1994   U         4         4.84
    16  CA.gg15    5.0  14-Dec-1994     25-Feb-1995   O        74        18.44
    16  CA.gg15    5.0  26-Feb-1995     07-Mar-1995   U        10         4.38
    16  CA.gg15    5.0  08-Mar-1995     01-Jun-1995   O        86        16.46
    16  CA.gg15    5.0  02-Jun-1995     16-Jun-1995   U        15         3.95
    16  CA.gg15    5.0  17-Jun-1995     25-Jun-1995   O         9         6.85
    16  CA.gg15    5.0  26-Jun-1995     13-Dec-1995   U       171         1.88
    16  CA.gg15    5.0  14-Dec-1995     12-Jan-1996   O        30        13.78
    16  CA.gg15    5.0  13-Jan-1996     17-Jan-1996   U         5         4.28
    16  CA.gg15    5.0  18-Jan-1996     31-Mar-1996   O        74        14.88
    16  CA.gg15    5.0  01-Apr-1996     02-Apr-1996   U         2         4.86
    16  CA.gg15    5.0  03-Apr-1996     16-Apr-1996   O        14         6.94
    16  CA.gg15    5.0  17-Apr-1996     16-May-1996   U        30         3.00
    16  CA.gg15    5.0  17-May-1996     31-May-1996   O        15         8.86
    16  CA.gg15    5.0  01-Jun-1996     17-Nov-1996   U       170         1.85
    16  CA.gg15    5.0  18-Nov-1996     20-Feb-1997   O        95        17.43
    16  CA.gg15    5.0  21-Feb-1997     14-Nov-1997   U       267         1.74
    16  CA.gg15    5.0  15-Nov-1997     01-Jan-1998   O        48        16.72
    16  CA.gg15    5.0  02-Jan-1998     04-Jan-1998   U         3         4.83
    16  CA.gg15    5.0  05-Jan-1998     24-Jun-1998   O       171        26.05
    16  CA.gg15    5.0  25-Jun-1998     28-Nov-1998   U       157         2.03
    16  CA.gg15    5.0  29-Nov-1998     31-Dec-1998   O        33         9.30
    16  CA.gg15    5.0  01-Jan-1999     23-Jan-1999   U        23         3.42
    16  CA.gg15    5.0  24-Jan-1999     26-Apr-1999   O        93        10.35
    16  CA.gg15    5.0  27-Apr-1999     15-Nov-1999   U       203         1.69
    16  CA.gg15    5.0  17-Nov-1999     18-Jan-2000   U        63         3.02
    16  CA.gg15    5.0  19-Jan-2000     25-Mar-2000   O        67        17.56
    16  CA.gg15    5.0  26-Mar-2000     17-Apr-2000   U        23         3.22
    16  CA.gg15    5.0  18-Apr-2000     29-Apr-2000   O        12         8.04
    16  CA.gg15    5.0  30-Apr-2000     27-Oct-2000   U       181         1.96
    16  CA.gg15    5.0  28-Oct-2000     08-Nov-2000   O        12         8.75
    16  CA.gg15    5.0  09-Nov-2000     10-Nov-2000   U         2         4.73
    16  CA.gg15    5.0  11-Nov-2000     14-Nov-2000   O         4         5.10
    16  CA.gg15    5.0  15-Nov-2000     11-Jan-2001   U        58         2.90
    16  CA.gg15    5.0  12-Jan-2001     22-Mar-2001   O        70        15.75
    16  CA.gg15    5.0  23-Mar-2001     10-Apr-2001   U        19         3.78
    16  CA.gg15    5.0  11-Apr-2001     21-Apr-2001   O        11         5.72
    16  CA.gg15    5.0  23-Apr-2001     03-May-2001   O        11         6.47
    16  CA.gg15    5.0  04-May-2001     16-Nov-2001   U       197         1.49
    16  CA.gg15    5.0  17-Nov-2001     18-Jan-2002   O        63        12.80
    16  CA.gg15    5.0  19-Jan-2002     22-Feb-2002   U        35         3.89
    16  CA.gg15    5.0  23-Feb-2002     01-Mar-2002   O         7         5.58
    16  CA.gg15    5.0  02-Mar-2002     24-Mar-2002   U        23         4.26
    16  CA.gg15    5.0  25-Mar-2002     28-Mar-2002   O         4         5.34
    16  CA.gg15    5.0  29-Mar-2002     08-Nov-2002   U       225         1.56
    16  CA.gg15    5.0  09-Nov-2002     28-Nov-2002   O        20        20.47
    16  CA.gg15    5.0  29-Nov-2002     15-Dec-2002   U        17         3.58
    16  CA.gg15    5.0  16-Dec-2002     29-Jan-2003   O        45        21.76
    16  CA.gg15    5.0  30-Jan-2003     21-Feb-2003   U        23         3.61
    16  CA.gg15    5.0  22-Feb-2003     04-Mar-2003   O        11         5.22
    16  CA.gg15    5.0  05-Mar-2003     06-Mar-2003   U         2         4.90
    16  CA.gg15    5.0  08-Mar-2003     15-Mar-2003   U         8         3.97
    16  CA.gg15    5.0  16-Mar-2003     30-Mar-2003   O        15         8.78
    16  CA.gg15    5.0  31-Mar-2003     06-Apr-2003   U         7         4.34
    16  CA.gg15    5.0  07-Apr-2003     16-May-2003   O        40         7.30
    16  CA.gg15    5.0  17-May-2003     09-Nov-2003   U       177         1.43
    16  CA.gg15    5.0  11-Nov-2003     11-Dec-2003   U        31         3.15
    16  CA.gg15    5.0  12-Dec-2003     25-Jan-2004   O        45        17.75
    16  CA.gg15    5.0  26-Jan-2004     28-Jan-2004   U         3         4.96
    16  CA.gg15    5.0  30-Jan-2004     03-Feb-2004   U         5         4.82
    16  CA.gg15    5.0  04-Feb-2004     17-Feb-2004   O        14         8.38
    16  CA.gg15    5.0  19-Feb-2004     17-Mar-2004   O        28        14.37
    16  CA.gg15    5.0  18-Mar-2004     20-Oct-2004   U       217         1.48
    16  CA.gg15    5.0  21-Oct-2004     18-Nov-2004   O        29         9.73
    16  CA.gg15    5.0  19-Nov-2004     07-Dec-2004   U        19         3.53
    16  CA.gg15    5.0  08-Dec-2004     20-Dec-2004   O        13         8.28
    16  CA.gg15    5.0  21-Dec-2004     28-Dec-2004   U         8         4.17
    16  CA.gg15    5.0  29-Dec-2004     25-Apr-2005   O       118        16.01
    16  CA.gg15    5.0  26-Apr-2005     07-May-2005   U        12         4.66
    16  CA.gg15    5.0  08-May-2005     16-May-2005   O         9         5.29
    16  CA.gg15    5.0  17-May-2005     02-Dec-2005   U       200         1.48
    16  CA.gg15    5.0  03-Dec-2005     17-Dec-2005   O        15        11.29
    16  CA.gg15    5.0  18-Dec-2005     19-Dec-2005   U         2         4.44
    16  CA.gg15    5.0  20-Dec-2005     02-Feb-2006   O        45        18.60
    16  CA.gg15    5.0  03-Feb-2006     28-Feb-2006   U        26         3.64
    16  CA.gg15    5.0  01-Mar-2006     05-May-2006   O        66        16.05
    16  CA.gg15    5.0  06-May-2006     25-May-2006   U        20         3.66
    16  CA.gg15    5.0  28-May-2006     31-May-2006   O         4         5.62
    16  CA.gg15    5.0  01-Jun-2006     10-Dec-2006   U       193         1.60
    16  CA.gg15    5.0  11-Dec-2006     12-Jan-2007   O        33         8.57
    16  CA.gg15    5.0  13-Jan-2007     13-Feb-2007   U        32         3.58
    16  CA.gg15    5.0  14-Feb-2007     14-Mar-2007   O        29         7.93
    16  CA.gg15    5.0  15-Mar-2007     27-Mar-2007   U        13         4.12
    16  CA.gg15    5.0  28-Mar-2007     06-Apr-2007   O        10         5.93
    16  CA.gg15    5.0  07-Apr-2007     07-Dec-2007   U       245         1.51
    16  CA.gg15    5.0  08-Dec-2007     10-Dec-2007   O         3         6.89
    16  CA.gg15    5.0  11-Dec-2007     18-Dec-2007   U         8         3.96
    16  CA.gg15    5.0  19-Dec-2007     25-Dec-2007   O         7         6.33
    16  CA.gg15    5.0  26-Dec-2007     04-Jan-2008   U        10         3.79
    16  CA.gg15    5.0  05-Jan-2008     13-Mar-2008   O        69        17.57
    16  CA.gg15    5.0  14-Mar-2008     10-Nov-2008   U       242         1.44
    16  CA.gg15    5.0  11-Nov-2008     17-Nov-2008   O         7         5.30
    16  CA.gg15    5.0  18-Nov-2008     18-Dec-2008   U        31         3.68
    16  CA.gg15    5.0  19-Dec-2008     08-Jan-2009   O        21         7.51
    16  CA.gg15    5.0  09-Jan-2009     25-Jan-2009   U        17         3.55
    16  CA.gg15    5.0  26-Jan-2009     31-Mar-2009   O        65        13.58
    16  CA.gg15    5.0  01-Apr-2009     14-Oct-2009   U       197         1.42
    16  CA.gg15    5.0  15-Oct-2009     01-Nov-2009   O        18        19.21
    16  CA.gg15    5.0  02-Nov-2009     13-Dec-2009   U        42         2.57
    16  CA.gg15    5.0  14-Dec-2009     01-Jan-2010   O        19         8.28
    16  CA.gg15    5.0  02-Jan-2010     18-Jan-2010   U        17         3.85
    16  CA.gg15    5.0  19-Jan-2010     26-Mar-2010   O        67        15.30
    16  CA.gg15    5.0  27-Mar-2010     06-Apr-2010   U        11         3.97
    16  CA.gg15    5.0  07-Apr-2010     07-May-2010   O        31        11.14
    16  CA.gg15    5.0  08-May-2010     22-Nov-2010   U       199         1.44
    16  CA.gg15    5.0  23-Nov-2010     11-Dec-2010   O        19         8.34
    16  CA.gg15    5.0  12-Dec-2010     19-Dec-2010   U         8         4.58
    16  CA.gg15    5.0  20-Dec-2010     21-Jan-2011   O        33        15.69
    16  CA.gg15    5.0  22-Jan-2011     18-Feb-2011   U        28         3.24
    16  CA.gg15    5.0  19-Feb-2011     18-Mar-2011   O        28        15.95
    16  CA.gg15    5.0  19-Mar-2011     20-Mar-2011   U         2         4.91
    16  CA.gg15    5.0  21-Mar-2011     18-Apr-2011   O        29        15.92
    16  CA.gg15    5.0  19-Apr-2011     07-Jun-2011   U        50         2.92
    16  CA.gg15    5.0  08-Jun-2011     14-Jun-2011   O         7         6.77
    16  CA.gg15    5.0  15-Jun-2011     10-Oct-2011   U       118         1.43
    16  CA.gg15    5.0  11-Oct-2011     17-Oct-2011   O         7         5.58
    16  CA.gg15    5.0  18-Oct-2011     23-Nov-2011   U        37         3.01
    16  CA.gg15    5.0  24-Nov-2011     28-Nov-2011   O         5         5.29
    16  CA.gg15    5.0  29-Nov-2011     21-Jan-2012   U        54         2.29
    16  CA.gg15    5.0  22-Jan-2012     09-Feb-2012   O        19        10.74
    16  CA.gg15    5.0  10-Feb-2012     17-Mar-2012   U        37         3.54
    16  CA.gg15    5.0  18-Mar-2012     26-Apr-2012   O        40        12.50
    16  CA.gg15    5.0  27-Apr-2012     30-Nov-2012   U       218         1.30
    16  CA.gg15    5.0  01-Dec-2012     20-Dec-2012   O        20        21.24
    16  CA.gg15    5.0  21-Dec-2012     22-Dec-2012   U         2         4.72
    16  CA.gg15    5.0  23-Dec-2012     19-Jan-2013   O        28        11.04
    16  CA.gg15    5.0  20-Jan-2013     27-Feb-2014   U       404         1.51
    16  CA.gg15    5.0  28-Feb-2014     19-Mar-2014   O        20        18.42
    16  CA.gg15    5.0  20-Mar-2014     02-Apr-2014   U        14         3.38
    16  CA.gg15    5.0  03-Apr-2014     15-Apr-2014   O        13         7.62
    16  CA.gg15    5.0  16-Apr-2014     03-Nov-2014   U       202         0.79
    16  CA.gg15    5.0  04-Nov-2014     09-Nov-2014   O         6        11.67
    16  CA.gg15    5.0  10-Nov-2014     03-Dec-2014   U        24         2.83
    16  CA.gg15    5.0  04-Dec-2014     05-Jan-2015   O        33        19.76
    16  CA.gg15    5.0  06-Jan-2015     08-Feb-2015   U        34         2.30
    16  CA.gg15    5.0  09-Feb-2015     22-Feb-2015   O        14        15.34
    16  CA.gg15    5.0  23-Feb-2015     04-Mar-2015   U        10         4.34
    16  CA.gg15    5.0  05-Mar-2015     09-Mar-2015   O         5         5.24
    16  CA.gg15    5.0  10-Mar-2015     01-Oct-2015   U       206         1.21
    14  CL.gg13    5.0  02-Oct-1991     04-Dec-1991   O        64        54.06
    14  CL.gg13    5.0  05-Dec-1991     08-Dec-1991   U         4         4.90
    14  CL.gg13    5.0  09-Dec-1991     13-Dec-1991   O         5         5.41
    14  CL.gg13    5.0  14-Dec-1991     21-Dec-1991   U         8         4.68
    14  CL.gg13    5.0  22-Dec-1991     23-Dec-1991   O         2         5.23
    14  CL.gg13    5.0  24-Dec-1991     28-Dec-1991   U         5         4.54
    14  CL.gg13    5.0  29-Dec-1991     19-May-1992   O       143        27.59
    14  CL.gg13    5.0  20-May-1992     08-Dec-1992   U       203         1.66
    14  CL.gg13    5.0  09-Dec-1992     23-Dec-1992   O        15         7.72
    14  CL.gg13    5.0  24-Dec-1992     29-Dec-1992   U         6         3.20
    14  CL.gg13    5.0  30-Dec-1992     14-Jun-1993   O       167        49.28
    14  CL.gg13    5.0  15-Jun-1993     13-Nov-1993   U       152         1.27
    14  CL.gg13    5.0  14-Nov-1993     18-Nov-1993   O         5         7.89
    14  CL.gg13    5.0  19-Nov-1993     30-Nov-1993   U        12         2.52
    14  CL.gg13    5.0  01-Dec-1993     04-Dec-1993   O         4         6.76
    14  CL.gg13    5.0  05-Dec-1993     12-Dec-1993   U         8         3.07
    14  CL.gg13    5.0  13-Dec-1993     20-Dec-1993   O         8         8.60
    14  CL.gg13    5.0  21-Dec-1993     25-Jan-1994   U        36         2.08
    14  CL.gg13    5.0  26-Jan-1994     04-Feb-1994   O        10        10.09
    14  CL.gg13    5.0  05-Feb-1994     08-Feb-1994   U         4         4.25
    14  CL.gg13    5.0  09-Feb-1994     18-Apr-1994   O        69        12.62
    14  CL.gg13    5.0  19-Apr-1994     25-Apr-1994   U         7         4.40
    14  CL.gg13    5.0  26-Apr-1994     27-May-1994   O        32         8.37
    14  CL.gg13    5.0  28-May-1994     08-Oct-1994   U       134         1.37
    14  CL.gg13    5.0  10-Oct-1994     12-Nov-1994   U        34         1.76
    14  CL.gg13    5.0  13-Nov-1994     15-Nov-1994   O         3         6.31
    14  CL.gg13    5.0  16-Nov-1994     28-Nov-1994   U        13         3.88
    14  CL.gg13    5.0  29-Nov-1994     01-Dec-1994   O         3         5.59
    14  CL.gg13    5.0  02-Dec-1994     15-Dec-1994   U        14         3.03
    14  CL.gg13    5.0  16-Dec-1994     18-Dec-1994   O         3         5.46
    14  CL.gg13    5.0  19-Dec-1994     28-Dec-1994   U        10         3.64
    14  CL.gg13    5.0  30-Dec-1994     04-Jan-1995   U         6         3.66
    14  CL.gg13    5.0  05-Jan-1995     05-Jul-1995   O       182        52.69
    14  CL.gg13    5.0  06-Jul-1995     13-Dec-1995   U       161         1.26
    14  CL.gg13    5.0  14-Dec-1995     28-Dec-1995   O        15        14.34
    14  CL.gg13    5.0  29-Dec-1995     01-Jan-1996   U         4         4.18
    14  CL.gg13    5.0  02-Jan-1996     04-Jan-1996   O         3         5.18
